tail_length_no_ri,tail_length_ri,tail_length_ris,tail_length_no_ri_sex,tail_length_ri_sex,tail_length_ris_sex,sex,weight,species
57.07885485761211,57.20575136489103,32.981187618384865,57.07885485761211,57.20575136489103,32.981187618384865,F,76.9627804547247,2
57.61557556353902,55.49124968759611,51.89435315183001,57.61557556353902,55.49124968759611,51.89435315183001,F,99.87997877221461,8
44.62160818961018,52.88075171113882,67.26589067859065,48.62160818961018,56.88075171113882,71.26589067859065,M,79.31098928114992,6
51.54871036386866,59.8078538853973,73.75343481517955,51.54871036386866,59.8078538853973,73.75343481517955,F,76.88753109329834,6
50.75499683629972,56.3050159787118,39.977350789430275,54.75499683629972,60.3050159787118,43.977350789430275,M,61.577568747165515,5
41.59861041056967,41.72550691784859,18.10975219425139,41.59861041056967,41.72550691784859,18.10975219425139,F,75.02856047622227,2
42.49086119123313,40.36653531529022,37.74532563278191,46.49086119123313,44.36653531529022,41.74532563278191,M,72.7867384683312,8
56.18324579046525,53.90038758629381,38.46765020197356,56.18324579046525,53.90038758629381,38.46765020197356,F,74.88954170190627,4
53.808846704479066,51.525988500307626,37.2562709122724,53.808846704479066,51.525988500307626,37.2562709122724,F,69.24582358728833,4
45.03870381001888,42.75584560584744,28.715689611123732,49.03870381001888,46.75584560584744,32.71568961112372,M,68.13184347557299,4
35.79498041970719,37.387379847405285,20.884784062650034,39.79498041970719,41.387379847405285,24.884784062650034,M,67.79226368179879,9
43.71462478588491,41.590298909942,38.966632606441735,43.71462478588491,41.590298909942,38.966632606441735,F,72.85495484600226,8
60.177757442518235,57.894899238346795,39.620042811650485,60.177757442518235,57.894899238346795,39.620042811650485,F,88.68132648028627,4
63.5141010071832,61.36791398771764,63.47290533933771,63.5141010071832,61.36791398771764,63.47290533933771,F,85.49086626559328,1
45.62074170942205,45.74763821670097,23.27391950681379,45.62074170942205,45.74763821670097,23.27391950681379,F,71.40024882056943,2
35.91319205748628,33.78886618154337,31.69508750633785,39.91319205748628,37.78886618154337,35.69508750633785,M,58.1408354546126,8
44.80351943856783,53.062662960096475,65.1340156357523,44.80351943856783,53.062662960096475,65.1340156357523,F,66.55416571464046,6
45.93559035325788,51.506863751399656,39.04329906350516,45.93559035325788,51.506863751399656,39.04329906350516,F,70.42239466759492,7
43.471513490188855,43.598409997467776,19.665437143512385,43.471513490188855,43.598409997467776,19.665437143512385,F,76.03638004228304,2
47.146384490091855,44.863526285920415,30.773483282641443,51.146384490091855,48.863526285920415,34.77348328264144,M,68.37392724299185,4
64.48562499311561,70.03564413552769,44.82810467929417,68.48562499311561,74.03564413552769,48.82810467929417,M,95.06680690831891,5
46.204264464335495,40.85800360242402,45.509197813846626,50.204264464335495,44.85800360242402,49.509197813846626,M,72.27732465581649,3
44.55902865160194,42.2761704474305,29.322286371040384,44.55902865160194,42.2761704474305,29.322286371040384,F,62.860555297604904,4
48.05411637957412,42.707855517662644,47.443354635939336,52.05411637957412,46.707855517662644,51.443354635939336,M,73.58738242717487,3
44.78094256108719,44.90783906836611,24.465568940569543,44.78094256108719,44.90783906836611,24.465568940569543,F,64.94622418406587,2
47.21266308432733,44.92980488015589,29.152509717347176,51.21266308432733,48.92980488015589,33.15250971734718,M,76.56155707275326,4
54.65754836001741,54.78444486729633,30.44230190289905,54.65754836001741,54.78444486729633,30.44230190289905,F,77.3363361408987,2
50.43695372535148,48.29076670588592,50.2250018711958,50.43695372535148,48.29076670588592,50.2250018711958,F,78.55587611628384,1
36.876501444625234,34.593643240453794,22.480360700171154,40.876501444625234,38.593643240453794,26.480360700171154,M,58.781417408757854,4
51.75584210728856,49.47298390311711,33.56265689804836,55.75584210728856,53.47298390311711,37.56265689804836,M,77.2071129097065,4
53.838738031612856,62.0978815531415,76.2641920260384,57.838738031612856,66.09788155314149,80.2641920260384,M,78.10450080541646,6
40.02204344676925,45.572062589181336,29.45351357685657,40.02204344676925,45.572062589181336,29.45351357685657,F,60.78891552495512,5
38.88600614454739,39.01290265182631,12.39905856648142,38.88600614454739,39.01290265182631,12.39905856648142,F,84.55365639730411,2
59.601676328408274,57.31881812423683,40.247351171910424,59.601676328408274,57.31881812423683,40.247351171910424,F,82.84170879094337,4
55.244944062590314,63.50408758411895,81.27828099868056,59.244944062590314,67.50408758411895,85.27828099868056,M,97.99619361154446,6
46.53779539875976,46.664691906038684,22.564693372999585,50.53779539875976,50.664691906038684,26.564693372999585,M,76.56702987375728,2
55.82682133656487,61.37684047897695,41.36621959591206,55.82682133656487,61.37684047897695,41.36621959591206,F,75.46733527518,5
38.4927297279014,33.146468865989924,38.035027791810066,42.4927297279014,37.146468865989924,42.035027791810066,M,75.96585834082437,3
42.31610935234598,43.90850878004408,25.48151054909737,42.31610935234598,43.90850878004408,25.48151054909737,F,75.69766230900301,9
34.51038257955471,40.06040172196679,25.075035100676853,34.51038257955471,40.06040172196679,25.075035100676853,F,56.51527224662333,5
32.57995785614932,30.297099651977877,18.28534696845801,36.57995785614932,34.297099651977874,22.28534696845801,M,58.28872941357756,4
52.628746785867726,47.28248592395625,52.0589919660061,56.628746785867726,51.28248592395625,56.0589919660061,M,74.22461033208796,3
50.91714376538496,56.46716290779704,38.121194144210705,54.91714376538496,60.46716290779704,42.12119414421071,M,69.18932619433501,5
50.278063280789745,50.404959788068666,26.625907698471607,50.278063280789745,50.404959788068666,26.625907698471607,F,75.54736525057426,2
34.746929005063095,32.622603129120186,30.681981377648945,34.746929005063095,32.622603129120186,30.681981377648945,F,53.88791626739469,8
37.888108849305524,39.48050827700362,24.871605799171036,41.888108849305524,43.48050827700362,28.871605799171036,M,60.01301745473242,9
39.15221744426962,37.02789156832671,34.72364577898683,39.15221744426962,37.02789156832671,34.72364577898683,F,63.985165610612576,8
49.8067592738921,47.68243339794919,44.62641818921025,53.8067592738921,51.68243339794919,48.62641818921025,M,84.86058221060247,8
44.421677933899296,39.07541707198782,43.194920161673686,48.421677933899296,43.07541707198782,47.194920161673686,M,64.01509992909884,3
48.04874705908112,48.175643566360044,27.085403530184756,48.04874705908112,48.175643566360044,27.085403530184756,F,67.0048604642347,2
45.61648065827649,43.33362245410505,27.713523920786912,45.61648065827649,43.33362245410505,27.713523920786912,F,75.79873818674052,4
47.481220185708736,55.74036370723738,68.75820548749793,51.481220185708736,59.74036370723738,72.75820548749793,M,71.7725363817489,6
36.30312213886545,34.15693511939989,36.03966747843004,40.30312213886545,38.15693511939989,40.03966747843004,M,76.46417178667963,1
59.404494776016385,67.66363829754502,85.44770334005848,59.404494776016385,67.66363829754502,85.44770334005848,F,98.05061982045692,6
37.48477236183434,35.2019141576629,22.06392252004995,41.48477236183434,39.2019141576629,26.06392252004995,M,63.75396328741763,4
51.465317699466404,51.592214206745325,28.946935761184736,51.465317699466404,51.592214206745325,28.946935761184736,F,71.94530360090195,2
50.845324789449684,48.562466585278244,34.171870107519624,54.845324789449684,52.562466585278244,38.171870107519624,M,69.83240550256266,4
44.07950022864247,52.338643750171116,68.68499900556131,44.07950022864247,52.338643750171116,68.68499900556131,F,90.12395426832454,6
48.26416297790897,56.52330649943761,68.73087011505933,52.26416297790897,60.52330649943761,72.73087011505933,M,67.30515077109723,6
44.260923512532194,41.978065308360755,26.69172463219325,48.260923512532194,45.978065308360755,30.69172463219325,M,74.17913096224282,4
50.61596296322452,56.1659821056366,34.19214556313262,50.61596296322452,56.1659821056366,34.19214556313262,F,82.87133614322707,5
46.6995514553352,52.24957059774728,35.1697833934262,46.6995514553352,52.24957059774728,35.1697833934262,F,64.414094640516,5
59.22171567382495,56.93885746965351,38.072481623207395,59.22171567382495,56.93885746965351,38.072481623207395,F,91.5517581574201,4
46.78369585065782,52.3549692487996,37.88526196050015,50.78369585065782,56.3549692487996,41.88526196050015,M,81.75762415474246,7
43.729300737229316,49.30057413537109,37.92801403269452,47.729300737229316,53.30057413537109,41.92801403269452,M,64.25793390469646,7
47.4375128892094,45.31318701326649,42.4485695277008,51.4375128892094,49.31318701326649,46.4485695277008,M,79.54577809057739,8
52.69274096406709,58.26401436220887,45.3678088000706,52.69274096406709,58.26401436220887,45.3678088000706,F,72.86692856766932,7
41.20878093232171,46.780054330463486,32.951969858084716,41.20878093232171,46.780054330463486,32.951969858084716,F,78.13228771994335,7
51.14889627533374,49.02457039939083,46.35605836410296,51.14889627533374,49.02457039939083,46.35605836410296,F,74.10024802984337,8
59.808060624873356,54.46179976296188,59.97710276691169,59.808060624873356,54.46179976296188,59.97710276691169,F,85.70516036778344,3
27.696873025554424,35.95601654708307,47.10866717599046,31.696873025554424,39.95601654708307,51.108667175990455,M,61.488996142966656,6
48.125649498822966,49.718048926521064,32.733081906989156,48.125649498822966,49.718048926521064,32.733081906989156,F,69.77383302804084,9
44.439148700865694,44.566045208144615,21.743624863832252,44.439148700865694,44.566045208144615,21.743624863832252,F,72.508093222446007,2
